Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Saint Lucia,Wine,Consumption, 2 009,1000 hl,11
America,Saint Lucia,Wine,Exports, 2 009,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 009,1000 hl,12
America,Saint Lucia,Wine,Consumption, 2 010,1000 hl,11
America,Saint Lucia,Wine,Exports, 2 010,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 010,1000 hl,11
America,Saint Lucia,Wine,Consumption, 2 011,1000 hl,10
America,Saint Lucia,Wine,Exports, 2 011,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 011,1000 hl,10
America,Saint Lucia,Wine,Consumption, 2 012,1000 hl,10
America,Saint Lucia,Wine,Exports, 2 012,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 012,1000 hl,11
America,Saint Lucia,Wine,Consumption, 2 013,1000 hl,7
America,Saint Lucia,Wine,Exports, 2 013,1000 hl,8
America,Saint Lucia,Wine,Imports, 2 013,1000 hl,12
America,Saint Lucia,Wine,Consumption, 2 014,1000 hl,9
America,Saint Lucia,Wine,Exports, 2 014,1000 hl,8
America,Saint Lucia,Wine,Imports, 2 014,1000 hl,22
America,Saint Lucia,Wine,Consumption, 2 015,1000 hl,7
America,Saint Lucia,Wine,Exports, 2 015,1000 hl,9
America,Saint Lucia,Wine,Imports, 2 015,1000 hl,10
America,Saint Lucia,Wine,Consumption, 2 016,1000 hl,6
America,Saint Lucia,Wine,Exports, 2 016,1000 hl,10
America,Saint Lucia,Wine,Imports, 2 016,1000 hl,21
America,Saint Lucia,Wine,Consumption, 2 017,1000 hl,8
America,Saint Lucia,Wine,Exports, 2 017,1000 hl,10
America,Saint Lucia,Wine,Imports, 2 017,1000 hl,11
America,Saint Lucia,Wine,Consumption, 2 018,1000 hl,12
America,Saint Lucia,Wine,Exports, 2 018,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 018,1000 hl,22
America,Saint Lucia,Wine,Consumption, 2 019,1000 hl,22
America,Saint Lucia,Wine,Exports, 2 019,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 019,1000 hl,22
America,Saint Lucia,Wine,Consumption, 2 020,1000 hl,22
America,Saint Lucia,Wine,Exports, 2 020,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 020,1000 hl,14
America,Saint Lucia,Wine,Consumption, 2 021,1000 hl,22
America,Saint Lucia,Wine,Exports, 2 021,1000 hl,0
America,Saint Lucia,Wine,Imports, 2 021,1000 hl,6
America,Saint Pierre And Miquelon,Wine,Consumption, 2 007,1000 hl,1
America,Saint Pierre And Miquelon,Wine,Imports, 2 007,1000 hl,1
America,Saint Pierre And Miquelon,Wine,Consumption, 2 008,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 008,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 009,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 009,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 010,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 010,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 011,1000 hl,3
America,Saint Pierre And Miquelon,Wine,Imports, 2 011,1000 hl,3
America,Saint Pierre And Miquelon,Wine,Consumption, 2 012,1000 hl,3
America,Saint Pierre And Miquelon,Wine,Imports, 2 012,1000 hl,3
America,Saint Pierre And Miquelon,Wine,Consumption, 2 013,1000 hl,3
America,Saint Pierre And Miquelon,Wine,Imports, 2 013,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 014,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 014,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 015,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 015,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 016,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 016,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 017,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 017,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 018,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 018,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 019,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 019,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 020,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 020,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Consumption, 2 021,1000 hl,2
America,Saint Pierre And Miquelon,Wine,Imports, 2 021,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 007,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 007,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 007,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 008,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Exports, 2 008,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 008,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 009,1000 hl,4
America,Saint Vincent and the Grenadines,Wine,Exports, 2 009,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 009,1000 hl,4
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 010,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Exports, 2 010,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 010,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 011,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 011,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 011,1000 hl,1
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 012,1000 hl,1
America,Saint Vincent and the Grenadines,Wine,Exports, 2 012,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 012,1000 hl,1
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 013,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 013,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 013,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 014,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 014,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 014,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 015,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Exports, 2 015,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 015,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 016,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Exports, 2 016,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 016,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 017,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 017,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 017,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 018,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 018,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 018,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 019,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Exports, 2 019,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 019,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 020,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Exports, 2 020,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 020,1000 hl,2
America,Saint Vincent and the Grenadines,Wine,Consumption, 2 021,1000 hl,3
America,Saint Vincent and the Grenadines,Wine,Exports, 2 021,1000 hl,0
America,Saint Vincent and the Grenadines,Wine,Imports, 2 021,1000 hl,2
Oceania,Samoa,Wine,Consumption, 2 007,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 007,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 008,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 008,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 009,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 009,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 010,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 010,1000 hl,1
Oceania,Samoa,Wine,Consumption, 2 011,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 011,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 012,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 012,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 013,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 013,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 014,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 014,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 015,1000 hl,0
Oceania,Samoa,Wine,Imports, 2 015,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 016,1000 hl,1
Oceania,Samoa,Wine,Imports, 2 016,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 017,1000 hl,2
Oceania,Samoa,Wine,Imports, 2 017,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 018,1000 hl,2
Oceania,Samoa,Wine,Imports, 2 018,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 019,1000 hl,1
Oceania,Samoa,Wine,Imports, 2 019,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 020,1000 hl,1
Oceania,Samoa,Wine,Imports, 2 020,1000 hl,0
Oceania,Samoa,Wine,Consumption, 2 021,1000 hl,1
Oceania,Samoa,Wine,Imports, 2 021,1000 hl,0
Africa,Sao Tome and Principe,Wine,Consumption, 2 007,1000 hl,32
Africa,Sao Tome and Principe,Wine,Imports, 2 007,1000 hl,27
Africa,Sao Tome and Principe,Wine,Consumption, 2 008,1000 hl,27
Africa,Sao Tome and Principe,Wine,Imports, 2 008,1000 hl,27
Africa,Sao Tome and Principe,Wine,Consumption, 2 009,1000 hl,25
Africa,Sao Tome and Principe,Wine,Imports, 2 009,1000 hl,23
Africa,Sao Tome and Principe,Wine,Consumption, 2 010,1000 hl,30
Africa,Sao Tome and Principe,Wine,Imports, 2 010,1000 hl,38
Africa,Sao Tome and Principe,Wine,Consumption, 2 011,1000 hl,43
Africa,Sao Tome and Principe,Wine,Imports, 2 011,1000 hl,47
Africa,Sao Tome and Principe,Wine,Consumption, 2 012,1000 hl,43
Africa,Sao Tome and Principe,Wine,Imports, 2 012,1000 hl,39
Africa,Sao Tome and Principe,Wine,Consumption, 2 013,1000 hl,41
Africa,Sao Tome and Principe,Wine,Imports, 2 013,1000 hl,43
Africa,Sao Tome and Principe,Wine,Consumption, 2 014,1000 hl,41
Africa,Sao Tome and Principe,Wine,Imports, 2 014,1000 hl,39
Africa,Sao Tome and Principe,Wine,Consumption, 2 015,1000 hl,36
Africa,Sao Tome and Principe,Wine,Imports, 2 015,1000 hl,32
Africa,Sao Tome and Principe,Wine,Consumption, 2 016,1000 hl,35
Africa,Sao Tome and Principe,Wine,Imports, 2 016,1000 hl,37
Africa,Sao Tome and Principe,Wine,Consumption, 2 017,1000 hl,32
Africa,Sao Tome and Principe,Wine,Imports, 2 017,1000 hl,28
Africa,Sao Tome and Principe,Wine,Consumption, 2 018,1000 hl,32
Africa,Sao Tome and Principe,Wine,Imports, 2 018,1000 hl,36
Africa,Sao Tome and Principe,Wine,Consumption, 2 019,1000 hl,34
Africa,Sao Tome and Principe,Wine,Imports, 2 019,1000 hl,32
Africa,Sao Tome and Principe,Wine,Consumption, 2 020,1000 hl,32
Africa,Sao Tome and Principe,Wine,Imports, 2 020,1000 hl,33
Africa,Sao Tome and Principe,Wine,Consumption, 2 021,1000 hl,32
Africa,Sao Tome and Principe,Wine,Imports, 2 021,1000 hl,37
Asia,Saudi Arabia,Wine,Consumption, 2 007,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 007,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 008,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 008,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 009,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 009,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 010,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 010,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 011,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 011,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 012,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 012,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 013,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 013,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 014,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 014,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 015,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 015,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 016,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 016,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 017,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 017,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 018,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 018,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 019,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 019,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 020,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 020,1000 hl,0
Asia,Saudi Arabia,Wine,Consumption, 2 021,1000 hl,0
Asia,Saudi Arabia,Wine,Imports, 2 021,1000 hl,0
Africa,Senegal,Wine,Consumption, 2 007,1000 hl,76
Africa,Senegal,Wine,Exports, 2 007,1000 hl,1
Africa,Senegal,Wine,Imports, 2 007,1000 hl,77
Africa,Senegal,Wine,Consumption, 2 008,1000 hl,83
Africa,Senegal,Wine,Exports, 2 008,1000 hl,1
Africa,Senegal,Wine,Imports, 2 008,1000 hl,84
Africa,Senegal,Wine,Consumption, 2 009,1000 hl,77
Africa,Senegal,Wine,Exports, 2 009,1000 hl,1
Africa,Senegal,Wine,Imports, 2 009,1000 hl,78
Africa,Senegal,Wine,Consumption, 2 010,1000 hl,76
Africa,Senegal,Wine,Exports, 2 010,1000 hl,1
Africa,Senegal,Wine,Imports, 2 010,1000 hl,76
Africa,Senegal,Wine,Consumption, 2 011,1000 hl,75
Africa,Senegal,Wine,Exports, 2 011,1000 hl,1
Africa,Senegal,Wine,Imports, 2 011,1000 hl,76
Africa,Senegal,Wine,Consumption, 2 012,1000 hl,70
Africa,Senegal,Wine,Exports, 2 012,1000 hl,10
Africa,Senegal,Wine,Imports, 2 012,1000 hl,75
Africa,Senegal,Wine,Consumption, 2 013,1000 hl,59
Africa,Senegal,Wine,Exports, 2 013,1000 hl,1
Africa,Senegal,Wine,Imports, 2 013,1000 hl,54
Africa,Senegal,Wine,Consumption, 2 014,1000 hl,66
Africa,Senegal,Wine,Exports, 2 014,1000 hl,1
Africa,Senegal,Wine,Imports, 2 014,1000 hl,80
Africa,Senegal,Wine,Consumption, 2 015,1000 hl,68
Africa,Senegal,Wine,Exports, 2 015,1000 hl,2
Africa,Senegal,Wine,Imports, 2 015,1000 hl,59
Africa,Senegal,Wine,Consumption, 2 016,1000 hl,60
Africa,Senegal,Wine,Exports, 2 016,1000 hl,1
Africa,Senegal,Wine,Imports, 2 016,1000 hl,63
Africa,Senegal,Wine,Consumption, 2 017,1000 hl,66
Africa,Senegal,Wine,Exports, 2 017,1000 hl,0
Africa,Senegal,Wine,Imports, 2 017,1000 hl,70
Africa,Senegal,Wine,Consumption, 2 018,1000 hl,60
Africa,Senegal,Wine,Exports, 2 018,1000 hl,0
Africa,Senegal,Wine,Imports, 2 018,1000 hl,50
Africa,Senegal,Wine,Consumption, 2 019,1000 hl,55
Africa,Senegal,Wine,Exports, 2 019,1000 hl,0
Africa,Senegal,Wine,Imports, 2 019,1000 hl,60
Africa,Senegal,Wine,Consumption, 2 020,1000 hl,54
Africa,Senegal,Wine,Exports, 2 020,1000 hl,1
Africa,Senegal,Wine,Imports, 2 020,1000 hl,50
Africa,Senegal,Wine,Consumption, 2 021,1000 hl,54
Africa,Senegal,Wine,Exports, 2 021,1000 hl,0
Africa,Senegal,Wine,Imports, 2 021,1000 hl,62
Europe,Serbia,Wine,Consumption, 2 007,1000 hl,1878
Europe,Serbia,Wine,Exports, 2 007,1000 hl,98
Europe,Serbia,Wine,Imports, 2 007,1000 hl,306
Europe,Serbia,Wine,Production, 2 007,1000 hl,1670
Europe,Serbia,Wine,Consumption, 2 008,1000 hl,2082
Europe,Serbia,Wine,Exports, 2 008,1000 hl,92
Europe,Serbia,Wine,Imports, 2 008,1000 hl,245
Europe,Serbia,Wine,Production, 2 008,1000 hl,1929
Europe,Serbia,Wine,Consumption, 2 009,1000 hl,2495
Europe,Serbia,Wine,Exports, 2 009,1000 hl,112
Europe,Serbia,Wine,Imports, 2 009,1000 hl,215
Europe,Serbia,Wine,Production, 2 009,1000 hl,2392
Europe,Serbia,Wine,Consumption, 2 010,1000 hl,1894
Europe,Serbia,Wine,Exports, 2 010,1000 hl,113
Europe,Serbia,Wine,Imports, 2 010,1000 hl,205
Europe,Serbia,Wine,Production, 2 010,1000 hl,1200
Europe,Serbia,Wine,Consumption, 2 011,1000 hl,1694
Europe,Serbia,Wine,Exports, 2 011,1000 hl,152
Europe,Serbia,Wine,Imports, 2 011,1000 hl,298
Europe,Serbia,Wine,Production, 2 011,1000 hl,1949
Europe,Serbia,Wine,Consumption, 2 012,1000 hl,1877
Europe,Serbia,Wine,Exports, 2 012,1000 hl,227
Europe,Serbia,Wine,Imports, 2 012,1000 hl,305
Europe,Serbia,Wine,Production, 2 012,1000 hl,1581
Europe,Serbia,Wine,Consumption, 2 013,1000 hl,1487
Europe,Serbia,Wine,Exports, 2 013,1000 hl,124
Europe,Serbia,Wine,Imports, 2 013,1000 hl,239
Europe,Serbia,Wine,Production, 2 013,1000 hl,1200
Europe,Serbia,Wine,Consumption, 2 014,1000 hl,1089
Europe,Serbia,Wine,Exports, 2 014,1000 hl,122
Europe,Serbia,Wine,Imports, 2 014,1000 hl,251
Europe,Serbia,Wine,Production, 2 014,1000 hl,734
Europe,Serbia,Wine,Consumption, 2 015,1000 hl,850
Europe,Serbia,Wine,Exports, 2 015,1000 hl,108
Europe,Serbia,Wine,Imports, 2 015,1000 hl,187
Europe,Serbia,Wine,Production, 2 015,1000 hl,758
Europe,Serbia,Wine,Consumption, 2 016,1000 hl,796
Europe,Serbia,Wine,Exports, 2 016,1000 hl,100
Europe,Serbia,Wine,Imports, 2 016,1000 hl,208
Europe,Serbia,Wine,Production, 2 016,1000 hl,648
Europe,Serbia,Wine,Consumption, 2 017,1000 hl,810
Europe,Serbia,Wine,Exports, 2 017,1000 hl,116
Europe,Serbia,Wine,Imports, 2 017,1000 hl,244
Europe,Serbia,Wine,Production, 2 017,1000 hl,736
Europe,Serbia,Wine,Consumption, 2 018,1000 hl,811
Europe,Serbia,Wine,Exports, 2 018,1000 hl,118
Europe,Serbia,Wine,Imports, 2 018,1000 hl,212
Europe,Serbia,Wine,Production, 2 018,1000 hl,665
Europe,Serbia,Wine,Consumption, 2 019,1000 hl,771
Europe,Serbia,Wine,Exports, 2 019,1000 hl,132
Europe,Serbia,Wine,Imports, 2 019,1000 hl,209
Europe,Serbia,Wine,Production, 2 019,1000 hl,705
Europe,Serbia,Wine,Consumption, 2 020,1000 hl,802
Europe,Serbia,Wine,Exports, 2 020,1000 hl,106
Europe,Serbia,Wine,Imports, 2 020,1000 hl,224
Europe,Serbia,Wine,Production, 2 020,1000 hl,705
Europe,Serbia,Wine,Consumption, 2 021,1000 hl,829
Europe,Serbia,Wine,Exports, 2 021,1000 hl,102
Europe,Serbia,Wine,Imports, 2 021,1000 hl,232
Europe,Serbia,Wine,Production, 2 021,1000 hl,705
Europe,Serbia And Montenegro,Wine,Imports, 2 007,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 008,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 009,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 010,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 011,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 012,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 013,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 014,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 015,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 016,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 017,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 018,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 019,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 020,1000 hl,0
Europe,Serbia And Montenegro,Wine,Imports, 2 021,1000 hl,0
Africa,Seychelles,Wine,Consumption, 2 007,1000 hl,11
Africa,Seychelles,Wine,Exports, 2 007,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 007,1000 hl,10
Africa,Seychelles,Wine,Consumption, 2 008,1000 hl,9
Africa,Seychelles,Wine,Exports, 2 008,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 008,1000 hl,8
Africa,Seychelles,Wine,Consumption, 2 009,1000 hl,9
Africa,Seychelles,Wine,Exports, 2 009,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 009,1000 hl,9
Africa,Seychelles,Wine,Consumption, 2 010,1000 hl,11
Africa,Seychelles,Wine,Exports, 2 010,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 010,1000 hl,13
Africa,Seychelles,Wine,Consumption, 2 011,1000 hl,15
Africa,Seychelles,Wine,Exports, 2 011,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 011,1000 hl,16
Africa,Seychelles,Wine,Consumption, 2 012,1000 hl,13
Africa,Seychelles,Wine,Exports, 2 012,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 012,1000 hl,10
Africa,Seychelles,Wine,Consumption, 2 013,1000 hl,11
Africa,Seychelles,Wine,Exports, 2 013,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 013,1000 hl,11
Africa,Seychelles,Wine,Consumption, 2 014,1000 hl,19
Africa,Seychelles,Wine,Exports, 2 014,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 014,1000 hl,27
Africa,Seychelles,Wine,Consumption, 2 015,1000 hl,23
Africa,Seychelles,Wine,Exports, 2 015,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 015,1000 hl,18
Africa,Seychelles,Wine,Consumption, 2 016,1000 hl,29
Africa,Seychelles,Wine,Exports, 2 016,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 016,1000 hl,40
Africa,Seychelles,Wine,Consumption, 2 017,1000 hl,29
Africa,Seychelles,Wine,Exports, 2 017,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 017,1000 hl,18
Africa,Seychelles,Wine,Consumption, 2 018,1000 hl,10
Africa,Seychelles,Wine,Exports, 2 018,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 018,1000 hl,3
Africa,Seychelles,Wine,Consumption, 2 019,1000 hl,12
Africa,Seychelles,Wine,Exports, 2 019,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 019,1000 hl,21
Africa,Seychelles,Wine,Consumption, 2 020,1000 hl,17
Africa,Seychelles,Wine,Exports, 2 020,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 020,1000 hl,17
Africa,Seychelles,Wine,Consumption, 2 021,1000 hl,17
Africa,Seychelles,Wine,Exports, 2 021,1000 hl,0
Africa,Seychelles,Wine,Imports, 2 021,1000 hl,10
Africa,Sierra Leone,Wine,Consumption, 2 007,1000 hl,1
Africa,Sierra Leone,Wine,Imports, 2 007,1000 hl,1
Africa,Sierra Leone,Wine,Consumption, 2 008,1000 hl,2
Africa,Sierra Leone,Wine,Imports, 2 008,1000 hl,2
Africa,Sierra Leone,Wine,Consumption, 2 009,1000 hl,2
Africa,Sierra Leone,Wine,Imports, 2 009,1000 hl,2
Africa,Sierra Leone,Wine,Consumption, 2 010,1000 hl,2
Africa,Sierra Leone,Wine,Imports, 2 010,1000 hl,1
Africa,Sierra Leone,Wine,Consumption, 2 011,1000 hl,2
Africa,Sierra Leone,Wine,Imports, 2 011,1000 hl,2
Africa,Sierra Leone,Wine,Consumption, 2 012,1000 hl,2
Africa,Sierra Leone,Wine,Imports, 2 012,1000 hl,2
Africa,Sierra Leone,Wine,Consumption, 2 013,1000 hl,2
Africa,Sierra Leone,Wine,Imports, 2 013,1000 hl,2
Africa,Sierra Leone,Wine,Consumption, 2 014,1000 hl,2
